sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
164,0.064 593 600,"SysTick","ISR Exit","Returns to Idle",6459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1012,3,03 EC 03 
165,0.065 588 680,"SysTick","ISR Enter","Runs for 4.920 us",6558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1015,5,02 0F B4 89 06 
166,0.065 593 600,"SysTick","ISR Exit","Returns to Idle",6559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1020,3,03 EC 03 
167,0.066 588 680,"SysTick","ISR Enter","Runs for 4.920 us",6658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1023,5,02 0F B4 89 06 
168,0.066 593 600,"SysTick","ISR Exit","Returns to Idle",6659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1028,3,03 EC 03 
169,0.067 588 680,"SysTick","ISR Enter","Runs for 4.920 us",6758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1031,5,02 0F B4 89 06 
170,0.067 593 600,"SysTick","ISR Exit","Returns to Idle",6759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1036,3,03 EC 03 
171,0.068 588 680,"SysTick","ISR Enter","Runs for 4.920 us",6858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1039,5,02 0F B4 89 06 
172,0.068 593 600,"SysTick","ISR Exit","Returns to Idle",6859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1044,3,03 EC 03 
173,0.069 588 680,"SysTick","ISR Enter","Runs for 4.920 us",6958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1047,5,02 0F B4 89 06 
174,0.069 593 600,"SysTick","ISR Exit","Returns to Idle",6959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1052,3,03 EC 03 
175,0.070 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1055,5,02 0F B4 89 06 
176,0.070 593 600,"SysTick","ISR Exit","Returns to Idle",7059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1060,3,03 EC 03 
177,0.071 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1063,5,02 0F B4 89 06 
178,0.071 593 600,"SysTick","ISR Exit","Returns to Idle",7159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1068,3,03 EC 03 
179,0.072 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1071,5,02 0F B4 89 06 
180,0.072 593 600,"SysTick","ISR Exit","Returns to Idle",7259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1076,3,03 EC 03 
181,0.073 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1079,5,02 0F B4 89 06 
182,0.073 593 600,"SysTick","ISR Exit","Returns to Idle",7359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1084,3,03 EC 03 
183,0.074 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1087,5,02 0F B4 89 06 
184,0.074 593 600,"SysTick","ISR Exit","Returns to Idle",7459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1092,3,03 EC 03 
185,0.075 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1095,5,02 0F B4 89 06 
186,0.075 593 600,"SysTick","ISR Exit","Returns to Idle",7559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1100,3,03 EC 03 
187,0.076 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1103,5,02 0F B4 89 06 
188,0.076 593 600,"SysTick","ISR Exit","Returns to Idle",7659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1108,3,03 EC 03 
189,0.077 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1111,5,02 0F B4 89 06 
190,0.077 593 600,"SysTick","ISR Exit","Returns to Idle",7759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1116,3,03 EC 03 
191,0.078 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1119,5,02 0F B4 89 06 
192,0.078 593 600,"SysTick","ISR Exit","Returns to Idle",7859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1124,3,03 EC 03 
193,0.079 588 680,"SysTick","ISR Enter","Runs for 4.920 us",7958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1127,5,02 0F B4 89 06 
194,0.079 593 600,"SysTick","ISR Exit","Returns to Idle",7959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1132,3,03 EC 03 
195,0.080 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1135,5,02 0F B4 89 06 
196,0.080 593 600,"SysTick","ISR Exit","Returns to Idle",8059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1140,3,03 EC 03 
197,0.081 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1143,5,02 0F B4 89 06 
198,0.081 593 600,"SysTick","ISR Exit","Returns to Idle",8159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1148,3,03 EC 03 
199,0.082 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1151,5,02 0F B4 89 06 
200,0.082 593 600,"SysTick","ISR Exit","Returns to Idle",8259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1156,3,03 EC 03 
201,0.083 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1159,5,02 0F B4 89 06 
202,0.083 593 600,"SysTick","ISR Exit","Returns to Idle",8359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1164,3,03 EC 03 
203,0.084 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1167,5,02 0F B4 89 06 
204,0.084 593 600,"SysTick","ISR Exit","Returns to Idle",8459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1172,3,03 EC 03 
205,0.085 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1175,5,02 0F B4 89 06 
206,0.085 593 600,"SysTick","ISR Exit","Returns to Idle",8559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1180,3,03 EC 03 
207,0.086 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1183,5,02 0F B4 89 06 
208,0.086 593 600,"SysTick","ISR Exit","Returns to Idle",8659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1188,3,03 EC 03 
209,0.087 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1191,5,02 0F B4 89 06 
210,0.087 593 600,"SysTick","ISR Exit","Returns to Idle",8759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1196,3,03 EC 03 
211,0.088 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1199,5,02 0F B4 89 06 
212,0.088 593 600,"SysTick","ISR Exit","Returns to Idle",8859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1204,3,03 EC 03 
213,0.089 588 680,"SysTick","ISR Enter","Runs for 4.920 us",8958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1207,5,02 0F B4 89 06 
214,0.089 593 600,"SysTick","ISR Exit","Returns to Idle",8959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1212,3,03 EC 03 
215,0.090 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1215,5,02 0F B4 89 06 
216,0.090 593 600,"SysTick","ISR Exit","Returns to Idle",9059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1220,3,03 EC 03 
217,0.091 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1223,5,02 0F B4 89 06 
218,0.091 593 600,"SysTick","ISR Exit","Returns to Idle",9159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1228,3,03 EC 03 
219,0.092 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1231,5,02 0F B4 89 06 
220,0.092 593 600,"SysTick","ISR Exit","Returns to Idle",9259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1236,3,03 EC 03 
221,0.093 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1239,5,02 0F B4 89 06 
222,0.093 593 600,"SysTick","ISR Exit","Returns to Idle",9359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1244,3,03 EC 03 
223,0.094 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1247,5,02 0F B4 89 06 
224,0.094 593 600,"SysTick","ISR Exit","Returns to Idle",9459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1252,3,03 EC 03 
225,0.095 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1255,5,02 0F B4 89 06 
226,0.095 593 600,"SysTick","ISR Exit","Returns to Idle",9559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1260,3,03 EC 03 
227,0.096 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1263,5,02 0F B4 89 06 
228,0.096 593 600,"SysTick","ISR Exit","Returns to Idle",9659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1268,3,03 EC 03 
229,0.097 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1271,5,02 0F B4 89 06 
230,0.097 593 600,"SysTick","ISR Exit","Returns to Idle",9759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1276,3,03 EC 03 
231,0.098 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1279,5,02 0F B4 89 06 
232,0.098 593 600,"SysTick","ISR Exit","Returns to Idle",9859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1284,3,03 EC 03 
233,0.099 588 680,"SysTick","ISR Enter","Runs for 4.920 us",9958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1287,5,02 0F B4 89 06 
234,0.099 593 600,"SysTick","ISR Exit","Returns to Idle",9959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1292,3,03 EC 03 
235,0.100 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1295,5,02 0F B4 89 06 
236,0.100 593 600,"SysTick","ISR Exit","Returns to Idle",10059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1300,3,03 EC 03 
237,0.101 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1303,5,02 0F B4 89 06 
238,0.101 593 600,"SysTick","ISR Exit","Returns to Idle",10159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1308,3,03 EC 03 
239,0.102 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1311,5,02 0F B4 89 06 
240,0.102 593 600,"SysTick","ISR Exit","Returns to Idle",10259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1316,3,03 EC 03 
241,0.103 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1319,5,02 0F B4 89 06 
242,0.103 593 600,"SysTick","ISR Exit","Returns to Idle",10359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1324,3,03 EC 03 
243,0.104 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1327,5,02 0F B4 89 06 
244,0.104 593 600,"SysTick","ISR Exit","Returns to Idle",10459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1332,3,03 EC 03 
245,0.105 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1335,5,02 0F B4 89 06 
246,0.105 593 600,"SysTick","ISR Exit","Returns to Idle",10559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1340,3,03 EC 03 
247,0.106 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1343,5,02 0F B4 89 06 
248,0.106 593 600,"SysTick","ISR Exit","Returns to Idle",10659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1348,3,03 EC 03 
249,0.107 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1351,5,02 0F B4 89 06 
250,0.107 593 600,"SysTick","ISR Exit","Returns to Idle",10759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1356,3,03 EC 03 
251,0.108 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1359,5,02 0F B4 89 06 
252,0.108 593 600,"SysTick","ISR Exit","Returns to Idle",10859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1364,3,03 EC 03 
253,0.109 588 680,"SysTick","ISR Enter","Runs for 4.920 us",10958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1367,5,02 0F B4 89 06 
254,0.109 593 600,"SysTick","ISR Exit","Returns to Idle",10959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1372,3,03 EC 03 
255,0.110 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1375,5,02 0F B4 89 06 
256,0.110 593 600,"SysTick","ISR Exit","Returns to Idle",11059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1380,3,03 EC 03 
257,0.111 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1383,5,02 0F B4 89 06 
258,0.111 593 600,"SysTick","ISR Exit","Returns to Idle",11159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1388,3,03 EC 03 
259,0.112 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1391,5,02 0F B4 89 06 
260,0.112 593 600,"SysTick","ISR Exit","Returns to Idle",11259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1396,3,03 EC 03 
261,0.113 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1399,5,02 0F B4 89 06 
262,0.113 593 600,"SysTick","ISR Exit","Returns to Idle",11359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1404,3,03 EC 03 
263,0.114 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1407,5,02 0F B4 89 06 
264,0.114 593 600,"SysTick","ISR Exit","Returns to Idle",11459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1412,3,03 EC 03 
265,0.115 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1415,5,02 0F B4 89 06 
266,0.115 593 600,"SysTick","ISR Exit","Returns to Idle",11559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1420,3,03 EC 03 
267,0.116 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1423,5,02 0F B4 89 06 
268,0.116 593 600,"SysTick","ISR Exit","Returns to Idle",11659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1428,3,03 EC 03 
269,0.117 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1431,5,02 0F B4 89 06 
270,0.117 593 600,"SysTick","ISR Exit","Returns to Idle",11759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1436,3,03 EC 03 
271,0.118 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1439,5,02 0F B4 89 06 
272,0.118 593 600,"SysTick","ISR Exit","Returns to Idle",11859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1444,3,03 EC 03 
273,0.119 588 680,"SysTick","ISR Enter","Runs for 4.920 us",11958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1447,5,02 0F B4 89 06 
274,0.119 593 600,"SysTick","ISR Exit","Returns to Idle",11959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1452,3,03 EC 03 
275,0.120 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1455,5,02 0F B4 89 06 
276,0.120 593 600,"SysTick","ISR Exit","Returns to Idle",12059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1460,3,03 EC 03 
277,0.121 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1463,5,02 0F B4 89 06 
278,0.121 593 600,"SysTick","ISR Exit","Returns to Idle",12159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1468,3,03 EC 03 
279,0.122 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1471,5,02 0F B4 89 06 
280,0.122 593 600,"SysTick","ISR Exit","Returns to Idle",12259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1476,3,03 EC 03 
281,0.123 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1479,5,02 0F B4 89 06 
282,0.123 593 600,"SysTick","ISR Exit","Returns to Idle",12359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1484,3,03 EC 03 
283,0.124 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1487,5,02 0F B4 89 06 
284,0.124 593 600,"SysTick","ISR Exit","Returns to Idle",12459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1492,3,03 EC 03 
285,0.125 588 680,"SysTick","ISR Enter","Runs for 11.790 us",12558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1495,5,02 0F B4 89 06 
286,0.125 595 060,"SysTick","Task Ready","led_blue, runs after 17.830 us",12559506,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,1500,8,06 C8 9E 80 80 01 FE 04 
287,0.125 600 470,"SysTick","ISR Exit","Returns to Scheduler",12560047,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,1508,3,12 9D 04 
288,0.125 612 890,"led_blue","Task Run","Runs for 44.100 us",12561289,0x0000000400000000,0x0000000810000F48,0x0000000810000F48,4,1511,8,04 C8 9E 80 80 01 DA 09 
289,0.125 633 930,"led_blue","Log","Toggling blue LED",12563393,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,26,1519,24,1A 14 11 54 6F 67 67 6C 69 6E 67 20 62 6C 75 65 20 4C 45 44 00 00 B8 10 
290,0.125 643 430,"led_blue","vTaskDelay","xTicksToDelay=125",12564343,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,35,1543,5,23 01 7D B6 07 
291,0.125 656 990,"Idle","System Idle","Idle for 124.950 ms",12565699,0x0000000810000F48,0x0000001000000000,0x0000001000000000,17,1548,3,11 CC 0A 
292,0.126 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1551,5,02 0F F1 D7 05 
293,0.126 593 600,"SysTick","ISR Exit","Returns to Idle",12659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1556,3,03 EC 03 
294,0.127 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1559,5,02 0F B4 89 06 
295,0.127 593 600,"SysTick","ISR Exit","Returns to Idle",12759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1564,3,03 EC 03 
296,0.128 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1567,5,02 0F B4 89 06 
297,0.128 593 600,"SysTick","ISR Exit","Returns to Idle",12859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1572,3,03 EC 03 
298,0.129 588 680,"SysTick","ISR Enter","Runs for 4.920 us",12958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1575,5,02 0F B4 89 06 
299,0.129 593 600,"SysTick","ISR Exit","Returns to Idle",12959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,1580,3,03 EC 03 
300,0.130 588 680,"SysTick","ISR Enter","Runs for 4.920 us",13058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,1583,5,02 0F B4 89 06 
