sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
18648,9.000 813 880,"Idle","System Idle","Idle for 124.787 ms",900081388,0x0000000810000F48,0x0000001000000000,0x0000001000000000,17,78658,3,EC 03 02 
18649,9.001 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78661,5,0F B4 89 06 03 
18650,9.001 594 560,"SysTick","ISR Exit","Returns to Idle",900159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78666,3,EC 03 02 
18651,9.002 591 000,"SysTick","ISR Enter","Runs for 5.000 us",900259100,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78669,5,0F B4 89 06 03 
18652,9.002 596 000,"SysTick","ISR Exit","Returns to Idle",900259600,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78674,3,EC 03 02 
18653,9.003 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78677,5,0F B4 89 06 03 
18654,9.003 594 560,"SysTick","ISR Exit","Returns to Idle",900359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78682,3,EC 03 02 
18655,9.004 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78685,5,0F B4 89 06 03 
18656,9.004 594 560,"SysTick","ISR Exit","Returns to Idle",900459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78690,3,EC 03 02 
18657,9.005 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78693,5,0F B4 89 06 03 
18658,9.005 594 560,"SysTick","ISR Exit","Returns to Idle",900559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78698,3,EC 03 02 
18659,9.006 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78701,5,0F B4 89 06 03 
18660,9.006 594 560,"SysTick","ISR Exit","Returns to Idle",900659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78706,3,EC 03 02 
18661,9.007 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78709,5,0F B4 89 06 03 
18662,9.007 594 560,"SysTick","ISR Exit","Returns to Idle",900759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78714,3,EC 03 02 
18663,9.008 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78717,5,0F B4 89 06 03 
18664,9.008 594 560,"SysTick","ISR Exit","Returns to Idle",900859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78722,3,EC 03 02 
18665,9.009 589 560,"SysTick","ISR Enter","Runs for 5.000 us",900958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78725,5,0F B4 89 06 03 
18666,9.009 594 560,"SysTick","ISR Exit","Returns to Idle",900959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78730,3,EC 03 02 
18667,9.010 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78733,5,0F B4 89 06 03 
18668,9.010 594 560,"SysTick","ISR Exit","Returns to Idle",901059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78738,3,EC 03 02 
18669,9.011 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78741,5,0F B4 89 06 03 
18670,9.011 594 560,"SysTick","ISR Exit","Returns to Idle",901159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78746,3,EC 03 02 
18671,9.012 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78749,5,0F B4 89 06 03 
18672,9.012 594 560,"SysTick","ISR Exit","Returns to Idle",901259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78754,3,EC 03 02 
18673,9.013 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78757,5,0F B4 89 06 03 
18674,9.013 594 560,"SysTick","ISR Exit","Returns to Idle",901359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78762,3,EC 03 02 
18675,9.014 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78765,5,0F B4 89 06 03 
18676,9.014 594 560,"SysTick","ISR Exit","Returns to Idle",901459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78770,3,EC 03 02 
18677,9.015 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78773,5,0F B4 89 06 03 
18678,9.015 594 560,"SysTick","ISR Exit","Returns to Idle",901559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78778,3,EC 03 02 
18679,9.016 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78781,5,0F B4 89 06 03 
18680,9.016 594 560,"SysTick","ISR Exit","Returns to Idle",901659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78786,3,EC 03 02 
18681,9.017 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78789,5,0F B4 89 06 03 
18682,9.017 594 560,"SysTick","ISR Exit","Returns to Idle",901759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78794,3,EC 03 02 
18683,9.018 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78797,5,0F B4 89 06 03 
18684,9.018 594 560,"SysTick","ISR Exit","Returns to Idle",901859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78802,3,EC 03 02 
18685,9.019 589 560,"SysTick","ISR Enter","Runs for 5.000 us",901958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78805,5,0F B4 89 06 03 
18686,9.019 594 560,"SysTick","ISR Exit","Returns to Idle",901959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78810,3,EC 03 02 
18687,9.020 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78813,5,0F B4 89 06 03 
18688,9.020 594 560,"SysTick","ISR Exit","Returns to Idle",902059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78818,3,EC 03 02 
18689,9.021 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78821,5,0F B4 89 06 03 
18690,9.021 594 560,"SysTick","ISR Exit","Returns to Idle",902159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78826,3,EC 03 02 
18691,9.022 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78829,5,0F B4 89 06 03 
18692,9.022 594 560,"SysTick","ISR Exit","Returns to Idle",902259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78834,3,EC 03 02 
18693,9.023 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78837,5,0F B4 89 06 06 
18694,9.023 594 560,"SysTick","ISR Exit","Returns to Idle",902359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78842,3,80 89 80 
18695,9.024 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78845,5,80 01 FE 04 06 
18696,9.024 594 560,"SysTick","ISR Exit","Returns to Idle",902459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78850,3,98 90 80 
18697,9.025 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78853,5,80 01 8C 05 06 
18698,9.025 594 560,"SysTick","ISR Exit","Returns to Idle",902559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78858,3,B0 97 80 
18699,9.026 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78861,5,80 01 8D 05 06 
18700,9.026 594 560,"SysTick","ISR Exit","Returns to Idle",902659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78866,3,C8 9E 80 
18701,9.027 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78869,5,80 01 8C 05 12 
18702,9.027 594 560,"SysTick","ISR Exit","Returns to Idle",902759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78874,3,89 04 04 
18703,9.028 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78877,5,80 89 80 80 01 
18704,9.028 594 560,"SysTick","ISR Exit","Returns to Idle",902859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78882,3,BD 07 1A 
18705,9.029 589 560,"SysTick","ISR Enter","Runs for 5.000 us",902958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78885,5,15 12 54 6F 67 
18706,9.029 594 560,"SysTick","ISR Exit","Returns to Idle",902959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78890,3,67 6C 69 
18707,9.030 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78893,5,6E 67 20 67 72 
18708,9.030 594 560,"SysTick","ISR Exit","Returns to Idle",903059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78898,3,65 65 6E 
18709,9.031 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78901,5,20 4C 45 44 00 
18710,9.031 594 560,"SysTick","ISR Exit","Returns to Idle",903159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78906,3,00 C4 13 
18711,9.032 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78909,5,23 02 E8 07 D9 
18712,9.032 594 560,"SysTick","ISR Exit","Returns to Idle",903259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78914,3,07 04 98 
18713,9.033 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78917,5,90 80 80 01 B6 
18714,9.033 594 560,"SysTick","ISR Exit","Returns to Idle",903359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78922,3,0B 1A 16 
18715,9.034 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78925,5,13 54 6F 67 67 
18716,9.034 594 560,"SysTick","ISR Exit","Returns to Idle",903459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78930,3,6C 69 6E 
18717,9.035 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78933,5,67 20 6F 72 61 
18718,9.035 594 560,"SysTick","ISR Exit","Returns to Idle",903559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78938,3,6E 67 65 
18719,9.036 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78941,5,20 4C 45 44 00 
18720,9.036 594 560,"SysTick","ISR Exit","Returns to Idle",903659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78946,3,00 88 12 
18721,9.037 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78949,5,23 02 F4 03 CF 
18722,9.037 594 560,"SysTick","ISR Exit","Returns to Idle",903759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78954,3,07 04 B0 
18723,9.038 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78957,5,97 80 80 01 AF 
18724,9.038 594 560,"SysTick","ISR Exit","Returns to Idle",903859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78962,3,0B 1A 13 
18725,9.039 589 560,"SysTick","ISR Enter","Runs for 5.000 us",903958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78965,5,10 54 6F 67 67 
18726,9.039 594 560,"SysTick","ISR Exit","Returns to Idle",903959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78970,3,6C 69 6E 
18727,9.040 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78973,5,67 20 72 65 64 
18728,9.040 594 560,"SysTick","ISR Exit","Returns to Idle",904059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78978,3,20 4C 45 
18729,9.041 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78981,5,44 00 00 FA 0F 
18730,9.041 594 560,"SysTick","ISR Exit","Returns to Idle",904159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78986,3,23 02 FA 
18731,9.042 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78989,5,01 D8 09 04 C8 
18732,9.042 594 560,"SysTick","ISR Exit","Returns to Idle",904259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,78994,3,9E 80 80 
18733,9.043 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,78997,5,01 E7 08 1A 14 
18734,9.043 594 560,"SysTick","ISR Exit","Returns to Idle",904359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79002,3,11 54 6F 
18735,9.044 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79005,5,67 67 6C 69 6E 
18736,9.044 594 560,"SysTick","ISR Exit","Returns to Idle",904459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79010,3,67 20 62 
18737,9.045 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79013,5,6C 75 65 20 4C 
18738,9.045 594 560,"SysTick","ISR Exit","Returns to Idle",904559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79018,3,45 44 00 
18739,9.046 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79021,5,00 B8 10 23 01 
18740,9.046 594 560,"SysTick","ISR Exit","Returns to Idle",904659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79026,3,7D C6 09 
18741,9.047 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79029,5,11 F4 07 02 0F 
18742,9.047 594 560,"SysTick","ISR Exit","Returns to Idle",904759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79034,3,B3 DD 04 
18743,9.048 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79037,5,03 EC 03 02 0F 
18744,9.048 594 560,"SysTick","ISR Exit","Returns to Idle",904859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79042,3,9E 8B 06 
18745,9.049 589 560,"SysTick","ISR Enter","Runs for 5.000 us",904958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79045,5,03 EC 03 02 0F 
18746,9.049 594 560,"SysTick","ISR Exit","Returns to Idle",904959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79050,3,94 88 06 
18747,9.050 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79053,5,03 EC 03 02 0F 
18748,9.050 594 560,"SysTick","ISR Exit","Returns to Idle",905059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79058,3,EA 88 06 
18749,9.051 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79061,5,03 EC 03 02 0F 
18750,9.051 594 560,"SysTick","ISR Exit","Returns to Idle",905159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79066,3,B4 89 06 
18751,9.052 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79069,5,03 EC 03 02 0F 
18752,9.052 594 560,"SysTick","ISR Exit","Returns to Idle",905259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79074,3,B4 89 06 
18753,9.053 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79077,5,03 EC 03 02 0F 
18754,9.053 594 560,"SysTick","ISR Exit","Returns to Idle",905359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79082,3,B4 89 06 
18755,9.054 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79085,5,03 EC 03 02 0F 
18756,9.054 594 560,"SysTick","ISR Exit","Returns to Idle",905459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79090,3,B4 89 06 
18757,9.055 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79093,5,03 EC 03 02 0F 
18758,9.055 594 560,"SysTick","ISR Exit","Returns to Idle",905559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79098,3,B4 89 06 
18759,9.056 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79101,5,03 EC 03 02 0F 
18760,9.056 594 560,"SysTick","ISR Exit","Returns to Idle",905659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79106,3,B4 89 06 
18761,9.057 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79109,5,03 EC 03 02 0F 
18762,9.057 594 560,"SysTick","ISR Exit","Returns to Idle",905759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79114,3,B4 89 06 
18763,9.058 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79117,5,03 EC 03 02 0F 
18764,9.058 594 560,"SysTick","ISR Exit","Returns to Idle",905859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79122,3,B4 89 06 
18765,9.059 589 560,"SysTick","ISR Enter","Runs for 5.000 us",905958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79125,5,03 EC 03 02 0F 
18766,9.059 594 560,"SysTick","ISR Exit","Returns to Idle",905959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79130,3,B4 89 06 
18767,9.060 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79133,5,03 EC 03 02 0F 
18768,9.060 594 560,"SysTick","ISR Exit","Returns to Idle",906059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79138,3,B4 89 06 
18769,9.061 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79141,5,03 EC 03 02 0F 
18770,9.061 594 560,"SysTick","ISR Exit","Returns to Idle",906159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79146,3,B4 89 06 
18771,9.062 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79149,5,03 EC 03 02 0F 
18772,9.062 594 560,"SysTick","ISR Exit","Returns to Idle",906259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79154,3,B4 89 06 
18773,9.063 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79157,5,03 EC 03 02 0F 
18774,9.063 594 560,"SysTick","ISR Exit","Returns to Idle",906359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79162,3,B4 89 06 
18775,9.064 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79165,5,03 EC 03 02 0F 
18776,9.064 594 560,"SysTick","ISR Exit","Returns to Idle",906459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,79170,3,B4 89 06 
18777,9.065 589 560,"SysTick","ISR Enter","Runs for 5.000 us",906558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,79173,5,03 EC 03 02 0F 
